label,text
0,hi kate love see tonight ill phone tomorrow got sing guy gave card xxx
0,happi new year dear brother realli miss got number decid send text wish happi abiola
0,mean get door
0,hmmm thought said hour slave late punish
0,beerag
1,import custom servic announc premier call freephon
0,dont think turn like randomlli within open
0,suppos could make still town though
0,time fix spell sometim get complet diff word go figur
1,ever thought live good life perfect partner txt back name age join mobil commun
1,free top polyphon tone call nation rate get toppoli tune sent everi week text subpoli per pole unsub
0,hope enjoy game yesterday sorri touch pl know fondli bein thot great week abiola
0,e best ur drive tmr
0,u dogbreath sound like jan c al
0,omg want scream weigh lost weight woohoo
0,gener one uncount noun u dictionari piec research
0,realli get hang around
1,orang custom may claim free camera phone upgrad loyalti call offer end c appli availa
0,petey boy wherear friendsar thekingshead come canlov nic
0,ok msg u leav hous
0,gim lt gt minut ago
1,last chanc claim ur worth discount voucher today text shop savamob offer mobil cs savamob sub
0,appt lt time gt fault u listen told u twice
1,free week nokia tone ur mobil everi week txt nokia get txting tell ur mate pobox
1,guarante award even cashto claim ur award call free stop getstop php
0,k
0,dled imp
0,sure make sure know ai smokin yet
0,boooo alway work quit
0,take half day leav bec well
0,ugh wan na get bed warm
0,lt gt
0,ring come guy costum gift futur yowif hint hint
1,congratul ur award either cd gift voucher free entri weekli draw txt music tnc
0,borrow ur bag ok
1,u outbid shinco dvd plyr bid visit sm end bid notif repli end
0,boytoy miss happen
0,lot use one babe model help youi bring match
0,also bring galileo dobbi
0,respond
0,boo babe u enjoyin yourjob u seem b gettin well hunni hope ure ok take care soonlot lovem xxxx
0,good afternoon starshin boytoy crave yet ach fuck miss babe
0,road cant txt
1,smsservic yourinclus text credit pl goto unsubscrib stop extra charg help
1,alfi moon children need song ur mob tell ur txt tone chariti nokia poli chariti poli zed profit chariti
0,hmm bit piec lol
0,brain dear
0,hey got mail
0,sorri light turn green meant anoth friend want lt gt worth may around
0,thank yesterday sir wonder hope enjoy burial mojibiola
1,u secret admir reveal think u r special call opt repli reveal stop per msg recd cust care
0,hi mate rv u hav nice hol messag say hello coz sent u age start drive stay road rvx
1,dear voucher holder claim week offer pc pleas go http ts cs appli stop text txt stop
0,thank much skype wit kz sura didnt get pleasur compani hope good given ultimatum oh countin aburo enjoy messag sent day ago
0,sure result offer
0,good morn dear great amp success day
1,want anytim network min text new video phone five pound per week call repli deliveri tomorrow
0,sir late pay rent past month pay lt gt charg felt would inconsider nag someth give great cost didnt speak howev recess wont abl pay charg month henc askin well ahead month end pleas help thank
1,tri contact offer new video phone anytim network min half price rental camcord call repli deliveri wed
1,last chanc claim ur worth discount ye offer mobil cs sub remov txt x stop
0,luv u soo much u understand special u r ring u luv u xxx
0,pl send comprehens mail pay much
0,prashanthettan mother pass away last night pray famili
1,urgent call landlin complimentari ibiza holiday cash await collect sae cs po box ppm
0,go
0,meanwhil shit suit xavier decid give us lt gt second warn samantha come play jay guitar impress shit also think doug realiz live anymor
0,stomach thru much trauma swear ca eat better lose weight
0,offic what call break
0,yeah bare enough room two us x mani fuck shoe sorri man see later
0,u reach orchard alreadi u wan go buy ticket first
0,real babi want bring inner tigress
0,da run activ full version da
0,ah poor babi hope urfeel bettersn luv probthat overdos work hey go care spk u sn lot lovejen xxx
0,stop stori told return say order
1,talk sexi make new friend fall love world discreet text date servic text vip see could meet
0,go take babe
0,hai ana tomarrow come morn lt decim gt ill sathi go rto offic repli came home
0,spoon okay
0,say somebodi name tampa
0,work go min
0,brother geniu
0,sorri guess whenev get hold connect mayb hour two text
0,u find time bu coz need sort stuff
0,dude ive see lotta corvett late
1,congratul ur award either yr suppli cd virgin record mysteri gift guarante call ts cs approx
0,consid wall bunker shit import never play peac guess place high enough matter
1,privat account statement xxxxxx show point call identifi code expir
1,hello need posh bird chap user trial prod champney put need address dob asap ta r
1,u want xma free text messag new video phone half price line rental call free find
0,well offici philosoph hole u wan na call home readi save
0,go good still need littl experi understand american custom voic
0,text drop x
0,ugh long day exhaust want cuddl take nap
0,talk atleast day otherwis miss best friend world shesil lt gt
1,shop till u drop either cash travel voucher call ntt po box fixedlin cost mobil vari
0,castor need see someth
1,sunshin quiz wkli q win top soni dvd player u know countri liverpool play mid week txt ansr sp tyron
1,u secret admir look make contact think ur
1,u secret admir look make contact think ur
1,remind download content alreadi paid goto http mymobi collect content
0,see knew give break time woul lead alway want miss curfew gon na gibe one midnight movi gon na get til need come home need getsleep anyth need b studdi ear train
0,love give massag use lot babi oil fave posit
0,dude go sup
0,yoyyooo u know chang permiss drive mac usb flash drive
0,gibb hussey
0,like talk pa abl dont know
0,dun cut short leh u dun like ah fail quit sad
0,unbeliev faglord
0,knew time murder exactli
0,ask princess
0,great princess think
0,nutter cutter ctter cttergg cttargg ctargg ctagg ie
0,ok noe u busi realli bore msg oso dunno wat colour choos one
0,g class earli tomorrow thu tri smoke lt gt
0,superb grate u dont everyth u want mean u still opportun happier tomorrow u today
0,hope good week check
0,use hope agent drop sinc book thing year whole boston nyc experi
0,thursday night yeah sure thing work
0,probabl money worri thing come due sever outstand invoic work two three month ago
0,possibl teach
0,wonder phone batteri went dead tell love babe
0,love smell bu ai tobacco
0,get worri derek taylor alreadi assum worst
0,hey charl sorri late repli
1,lastest stereophon marley dizze racal libertin stroke win nookii game flirt click themob wap bookmark text wap
0,give plu said grinul greet whenev speak
0,white fudg oreo store
1,januari male sale hot gay chat cheaper call nation rate cheap peak stop text call
0,love come took long leav zaher got word ym happi see sad left miss
0,sorri hurt
0,ca feel nauseou piss eat sweet week caus today plan pig diet week hungri
0,ok lor earli still project meet
0,call da wait call
0,could ask carlo could get anybodi els chip
0,actual send remind today wonder weekend
0,peopl see msg think iam addict msging wrong bcoz know iam addict sweet bslvyl
0,hey gave photo regist drive ah tmr wan na meet yck
0,dont talk ever ok word
0,u wana see
0,way school pl send ashley number
0,shall fine avalarr hollalat
0,went attend anoth two round still reach
0,actual delet old blog
0,k wait send aftr lt gt min
0,diet ate mani slice pizza yesterday ugh alway diet
0,k give kvb acc detail
0,oh come ah
1,money r lucki winner claim prize text money give away text rate
0,realli sorri wo b abl u find yr term go ok
0,congratul ore mo owo wa enjoy wish mani happi moment fro wherev go
0,samu shoulder yet
0,time think need know near campu
1,dear matthew pleas call landlin complimentari tenerif holiday cash await collect sae cs
0,dun wear jean lor
0,sinc side fever vomitin
0,k colleg
1,urgent call landlin complimentari tenerif holiday cash await collect sae cs box
0,better made friday stuf like pig yesterday feel bleh least writh pain kind bleh
0,sell ton coin sell coin someon thru paypal voila money back life pocket
0,theyr lot place hospit medic place safe
1,get touch folk wait compani txt back name age opt enjoy commun
0,also sorta blown coupl time recent id rather text blue look weed
0,sent score sopha secondari applic school think think appli research cost also contact joke ogunrind school one less expens one
0,cant wait see photo use
1,ur current pound maxim ur send go cc po box
0,hey book kb sat alreadi lesson go ah keep sat night free need meet confirm lodg
0,chk ur belovd ms dict
0,time want come
0,awesom lem know whenev around
0,shb b ok lor thanx
0,beauti truth read care heart feel light someon feel heavi someon leav good night
0,also rememb get dobbi bowl car
1,filthi stori girl wait
0,sorri c ur msg yar lor poor thing one night tmr u brand new room sleep
0,love decis feel could decid love life would much simpler less magic
0,welp appar retir
0,sort code acc bank natwest repli confirm sent right person
0,
0,u sure u ca take sick time
1,urgent tri contact today draw show prize guarante call land line claim
0,yo chad gymnast class wan na take site say christian class
0,better still catch let ask sell lt gt
0,sure night menu know noon menu
0,u want come back beauti necklac token heart give wife one give call wait till come
0,will go aptitud class
0,wont b tri sort hous ok
0,yar lor wan go c hors race today mah eat earlier lor ate chicken rice u
0,haha awesom omw back
0,yup thk e shop close lor
0,account number
0,eh u send wrongli lar
0,hey ad crap nite borin without ya boggi u bore biatch thanx u wait til nxt time il ave ya
0,ok shall talk
0,dont hesit know second time weak like keep notebook eat day anyth chang day sure noth
0,hey pay salari de lt gt
0,anoth month need chocol weed alcohol
0,start search get job great potenti talent
0,reckon need town eightish walk carpark
1,congrat mobil videophon r call videochat wid mate play java game dload polyph music nolin rentl
